Year,Province,Procedure,pct_Meeting_Benchmark,50th_Percentile,90th_Percentile,Volume,Has_Benchmark,Wait_Range,Ontario_50th,Vs_Ontario_Gap
2012,Ontario,CT Scan,,6.0,32.0,337296.0,False,26.0,,
2012,Ontario,Cataract Surgery,86.0,46.0,128.0,67349.0,True,82.0,,
2012,Ontario,Hip Fracture Repair,82.0,25.0,64.0,5231.0,True,39.0,,
2012,Ontario,Hip Fracture Repair/Emergency and Inpatient,74.0,30.0,69.0,4683.0,True,39.0,,
2012,Ontario,Hip Replacement,89.0,68.0,192.0,6256.0,True,124.0,,
2012,Ontario,Knee Replacement,84.0,76.0,226.0,11547.0,True,150.0,,
2012,Ontario,MRI Scan,,29.0,86.0,266893.0,False,57.0,,
2012,Ontario,Radiation Therapy,98.0,7.0,15.0,14282.0,True,8.0,,
2012,Prince Edward Island,CT Scan,,15.0,34.0,3161.0,False,19.0,,
2012,Prince Edward Island,Cataract Surgery,63.2,70.4,217.5,416.0,True,147.1,,
2012,Prince Edward Island,Hip Fracture Repair,73.0,21.0,60.0,30.0,True,39.0,,
2012,Prince Edward Island,Hip Replacement,52.0,173.0,313.0,84.0,True,140.0,,
2012,Prince Edward Island,Knee Replacement,35.0,225.0,362.0,147.0,True,137.0,,
2012,Prince Edward Island,MRI Scan,,41.0,143.0,2045.0,False,102.0,,
2012,Prince Edward Island,Radiation Therapy,99.0,12.0,22.0,186.0,True,10.0,,
2012,Quebec,CABG,,,,2907.0,False,,,
2012,Quebec,Cataract Surgery,88.0,35.0,123.0,45731.0,True,88.0,,
2012,Quebec,Hip Replacement,79.0,84.0,244.0,2873.0,True,160.0,,
2012,Quebec,Knee Replacement,76.0,102.0,253.0,4644.0,True,151.0,,
2012,Quebec,Radiation Therapy,98.0,,,11260.0,True,,,
2012,Saskatchewan,CABG,,4.0,19.0,244.0,False,15.0,,
2012,Saskatchewan,Cataract Surgery,57.0,96.0,229.0,3109.0,True,133.0,,
2012,Saskatchewan,Hip Fracture Repair,79.0,24.0,74.0,337.0,True,50.0,,
2012,Saskatchewan,Hip Replacement,69.0,120.0,366.0,589.0,True,246.0,,
2012,Saskatchewan,Knee Replacement,55.0,165.0,420.0,1061.0,True,255.0,,
2012,Saskatchewan,Radiation Therapy,98.0,4.0,15.0,992.0,True,11.0,,
2013,Alberta,Bladder Cancer Surgery,,28.0,57.0,477.0,False,29.0,,
2013,Alberta,Breast Cancer Surgery,,15.0,40.0,1169.0,False,25.0,,
2013,Alberta,CABG,,12.0,101.0,465.0,False,89.0,,
2013,Alberta,CT Scan,,13.0,43.0,65318.0,False,30.0,,
2013,Alberta,Cataract Surgery,66.0,79.0,212.0,10514.0,True,133.0,,
2013,Alberta,Colorectal Cancer Surgery,,20.0,46.0,476.0,False,26.0,,
2013,Alberta,Hip Fracture Repair,85.0,22.0,60.0,1300.0,True,38.0,,
2013,Alberta,Hip Fracture Repair/Emergency and Inpatient,76.0,28.0,69.0,1122.0,True,41.0,,
2013,Alberta,Hip Replacement,80.0,108.0,252.0,1865.0,True,144.0,,
2013,Alberta,Knee Replacement,72.0,127.0,294.0,2962.0,True,167.0,,
2013,Alberta,Lung Cancer Surgery,,41.0,85.0,253.0,False,44.0,,
2013,Alberta,MRI Scan,,80.0,247.0,55288.0,False,167.0,,
2013,Alberta,Prostate Cancer Surgery,,41.0,86.0,633.0,False,45.0,,
2013,Alberta,Radiation Therapy,98.0,7.0,21.0,3556.0,True,14.0,,
2013,British Columbia,Bladder Cancer Surgery,,22.0,53.0,1520.0,False,31.0,,
2013,British Columbia,Breast Cancer Surgery,,14.0,39.0,1713.0,False,25.0,,
2013,British Columbia,CABG,,8.0,89.0,972.0,False,81.0,,
2013,British Columbia,Cataract Surgery,83.0,41.0,154.0,25140.0,True,113.0,,
2013,British Columbia,Colorectal Cancer Surgery,,16.0,41.0,1021.0,False,25.0,,
2013,British Columbia,Hip Fracture Repair,83.0,26.0,62.0,2032.0,True,36.0,,
2013,British Columbia,Hip Replacement,80.0,91.0,230.0,2396.0,True,139.0,,
2013,British Columbia,Knee Replacement,71.0,118.0,258.0,3407.0,True,140.0,,
2013,British Columbia,Lung Cancer Surgery,,18.0,47.0,319.0,False,29.0,,
2013,British Columbia,Prostate Cancer Surgery,,36.0,74.0,463.0,False,38.0,,
2013,British Columbia,Radiation Therapy,94.0,7.0,22.0,5827.0,True,15.0,,
2013,Canada,Bladder Cancer Surgery,,24.6407909506951,64.5743890855712,11581.0,False,39.9335981348761,,
2013,Canada,Breast Cancer Surgery,,17.2474599386294,42.018274803955,14665.0,False,24.7708148653256,,
2013,Canada,CABG,,7.46221821460775,55.9298467087466,8027.0,False,48.46762849413885,,
2013,Canada,Cataract Surgery,81.3716325811001,46.7118752938411,154.331421603197,170160.0,True,107.61954630935588,,
2013,Canada,Colorectal Cancer Surgery,,18.3312746386334,44.111432325887,7610.0,False,25.780157687253602,,
2013,Canada,Hip Fracture Repair,83.0,24.0,62.0,10713.0,True,38.0,,
2013,Canada,Hip Replacement,82.0,88.0,231.0,17018.0,True,143.0,,
2013,Canada,Knee Replacement,77.0,105.0,264.0,28402.0,True,159.0,,
2013,Canada,Lung Cancer Surgery,,20.6103528199845,49.5820242080865,3883.0,False,28.971671388102003,,
2013,Canada,Prostate Cancer Surgery,,37.6927945472249,85.4500973709834,4108.0,False,47.7573028237585,,
2013,Canada,Radiation Therapy,97.1908776119403,6.71127087198516,17.9025642724622,41875.0,True,11.19129340047704,,
2013,Manitoba,Breast Cancer Surgery,,27.0,49.0,278.0,False,22.0,,
2013,Manitoba,CABG,,11.0,94.0,213.0,False,83.0,,
2013,Manitoba,CT Scan,,18.0,47.0,33268.0,False,29.0,,
2013,Manitoba,Cataract Surgery,62.0,86.0,247.0,4975.0,True,161.0,,
2013,Manitoba,Hip Fracture Repair,89.0,20.0,50.0,557.0,True,30.0,,
2013,Manitoba,Hip Replacement,68.0,119.0,299.0,628.0,True,180.0,,
2013,Manitoba,Knee Replacement,58.0,157.0,344.0,1127.0,True,187.0,,
2013,Manitoba,Lung Cancer Surgery,,19.0,42.0,207.0,False,23.0,,
2013,Manitoba,MRI Scan,,70.0,127.0,23848.0,False,57.0,,
2013,Manitoba,Radiation Therapy,100.0,7.0,22.0,1563.0,True,15.0,,
2013,New Brunswick,Bladder Cancer Surgery,,17.0,53.0,236.0,False,36.0,,
2013,New Brunswick,Breast Cancer Surgery,,8.0,24.0,390.0,False,16.0,,
2013,New Brunswick,CABG,,4.0,74.0,228.0,False,70.0,,
2013,New Brunswick,Cataract Surgery,88.0,25.0,134.0,5214.0,True,109.0,,
2013,New Brunswick,Colorectal Cancer Surgery,,13.0,32.0,259.0,False,19.0,,
2013,New Brunswick,Hip Fracture Repair,84.0,20.0,54.0,355.0,True,34.0,,
2013,New Brunswick,Hip Replacement,69.0,109.0,336.0,389.0,True,227.0,,
2013,New Brunswick,Knee Replacement,60.0,143.0,352.0,682.0,True,209.0,,
2013,New Brunswick,Lung Cancer Surgery,,14.0,35.0,87.0,False,21.0,,
2013,New Brunswick,Prostate Cancer Surgery,,20.0,65.0,60.0,False,45.0,,
2013,New Brunswick,Radiation Therapy,97.0,7.0,20.0,1052.0,True,13.0,,
2013,Newfoundland and Labrador,Bladder Cancer Surgery,,19.0,47.0,117.0,False,28.0,,
2013,Newfoundland and Labrador,Breast Cancer Surgery,,13.0,27.0,153.0,False,14.0,,
2013,Newfoundland and Labrador,CABG,,9.0,43.0,159.0,False,34.0,,
2013,Newfoundland and Labrador,CT Scan,,,,32867.0,False,,,
2013,Newfoundland and Labrador,Cataract Surgery,95.0,35.0,103.0,1278.0,True,68.0,,
2013,Newfoundland and Labrador,Colorectal Cancer Surgery,,14.0,34.0,136.0,False,20.0,,
2013,Newfoundland and Labrador,Hip Fracture Repair,82.0,19.0,64.0,,True,45.0,,
2013,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,85.0,26.0,51.0,217.0,True,25.0,,
2013,Newfoundland and Labrador,Hip Replacement,92.0,82.0,177.0,243.0,True,95.0,,
2013,Newfoundland and Labrador,Knee Replacement,93.0,77.0,170.0,439.0,True,93.0,,
2013,Newfoundland and Labrador,MRI Scan,,,,8825.0,False,,,
2013,Newfoundland and Labrador,Prostate Cancer Surgery,,31.0,53.0,69.0,False,22.0,,
2013,Newfoundland and Labrador,Radiation Therapy,97.0,14.0,25.0,384.0,True,11.0,,
2013,Nova Scotia,Bladder Cancer Surgery,,41.0,189.0,466.0,False,148.0,,
2013,Nova Scotia,Breast Cancer Surgery,,16.0,36.0,456.0,False,20.0,,
2013,Nova Scotia,CABG,,6.0,30.0,208.0,False,24.0,,
2013,Nova Scotia,CT Scan,,19.0,64.0,32902.0,False,45.0,,
2013,Nova Scotia,Cataract Surgery,62.0,93.0,265.0,4089.0,True,172.0,,
2013,Nova Scotia,Colorectal Cancer Surgery,,24.0,58.0,304.0,False,34.0,,
2013,Nova Scotia,Hip Fracture Repair,82.0,22.0,67.0,448.0,True,45.0,,
2013,Nova Scotia,Hip Replacement,50.0,181.0,534.0,523.0,True,353.0,,
2013,Nova Scotia,Knee Replacement,36.0,272.0,632.0,846.0,True,360.0,,
2013,Nova Scotia,Lung Cancer Surgery,,29.0,65.0,100.0,False,36.0,,
2013,Nova Scotia,MRI Scan,,44.0,137.0,9109.0,False,93.0,,
2013,Nova Scotia,Prostate Cancer Surgery,,51.0,98.0,102.0,False,47.0,,
2013,Nova Scotia,Radiation Therapy,90.0,10.0,28.0,1371.0,True,18.0,,
2013,Ontario,Bladder Cancer Surgery,,23.0,61.0,5856.0,False,38.0,,
2013,Ontario,Breast Cancer Surgery,,17.0,36.0,5830.0,False,19.0,,
2013,Ontario,CABG,,7.0,40.0,3047.0,False,33.0,,
2013,Ontario,CT Scan,,7.0,33.0,364295.0,False,26.0,,
2013,Ontario,Cataract Surgery,81.0,50.0,153.0,65873.0,True,103.0,,
2013,Ontario,Colorectal Cancer Surgery,,18.0,41.0,2755.0,False,23.0,,
2013,Ontario,Hip Fracture Repair,83.0,24.0,64.0,5498.0,True,40.0,,
2013,Ontario,Hip Fracture Repair/Emergency and Inpatient,76.0,29.0,70.0,4975.0,True,41.0,,
2013,Ontario,Hip Replacement,89.0,70.0,188.0,7093.0,True,118.0,,
2013,Ontario,Knee Replacement,85.0,79.0,216.0,12499.0,True,137.0,,
2013,Ontario,Lung Cancer Surgery,,19.0,36.0,1540.0,False,17.0,,
2013,Ontario,MRI Scan,,23.0,60.0,291633.0,False,37.0,,
2013,Ontario,Prostate Cancer Surgery,,35.0,84.0,1545.0,False,49.0,,
2013,Ontario,Radiation Therapy,98.0,6.0,14.0,15186.0,True,8.0,,
2013,Prince Edward Island,Bladder Cancer Surgery,,24.0,67.0,41.0,False,43.0,,
2013,Prince Edward Island,Breast Cancer Surgery,,18.0,35.0,46.0,False,17.0,,
2013,Prince Edward Island,CT Scan,,23.0,45.0,3176.0,False,22.0,,
2013,Prince Edward Island,Cataract Surgery,53.3,98.3,241.3,539.0,True,143.0,,
2013,Prince Edward Island,Colorectal Cancer Surgery,,20.0,44.0,48.0,False,24.0,,
2013,Prince Edward Island,Hip Fracture Repair,75.0,31.0,75.0,99.0,True,44.0,,
2013,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,80.0,23.0,64.0,81.0,True,41.0,,
2013,Prince Edward Island,Hip Replacement,80.0,121.0,252.0,78.0,True,131.0,,
2013,Prince Edward Island,Knee Replacement,61.0,148.0,324.0,173.0,True,176.0,,
2013,Prince Edward Island,MRI Scan,,58.0,135.0,2092.0,False,77.0,,
2013,Prince Edward Island,Prostate Cancer Surgery,,54.0,77.0,7.0,False,23.0,,
2013,Prince Edward Island,Radiation Therapy,92.0,15.0,28.0,216.0,True,13.0,,
2013,Quebec,Bladder Cancer Surgery,,28.0,63.0,2639.0,False,35.0,,
2013,Quebec,Breast Cancer Surgery,,20.0,54.0,4286.0,False,34.0,,
2013,Quebec,CABG,,,,2482.0,False,,,
2013,Quebec,Cataract Surgery,88.0,31.0,126.0,48965.0,True,95.0,,
2013,Quebec,Colorectal Cancer Surgery,,20.0,50.0,2329.0,False,30.0,,
2013,Quebec,Hip Replacement,81.0,85.0,239.0,3021.0,True,154.0,,
2013,Quebec,Knee Replacement,78.0,96.0,258.0,4766.0,True,162.0,,
2013,Quebec,Lung Cancer Surgery,,20.0,62.0,1305.0,False,42.0,,
2013,Quebec,Prostate Cancer Surgery,,39.0,89.0,1121.0,False,50.0,,
2013,Quebec,Radiation Therapy,98.0,,,11691.0,True,,,
2013,Saskatchewan,Bladder Cancer Surgery,,16.0,34.0,229.0,False,18.0,,
2013,Saskatchewan,Breast Cancer Surgery,,17.0,47.0,344.0,False,30.0,,
2013,Saskatchewan,CABG,,3.0,19.0,253.0,False,16.0,,
2013,Saskatchewan,CT Scan,,13.0,51.0,12148.0,False,38.0,,
2013,Saskatchewan,Cataract Surgery,70.0,67.0,179.0,3573.0,True,112.0,,
2013,Saskatchewan,Colorectal Cancer Surgery,,14.0,35.0,282.0,False,21.0,,
2013,Saskatchewan,Hip Fracture Repair,82.0,24.0,67.0,424.0,True,43.0,,
2013,Saskatchewan,Hip Replacement,77.0,99.0,243.0,782.0,True,144.0,,
2013,Saskatchewan,Knee Replacement,66.0,128.0,354.0,1501.0,True,226.0,,
2013,Saskatchewan,Lung Cancer Surgery,,7.0,20.0,72.0,False,13.0,,
2013,Saskatchewan,MRI Scan,,28.0,88.0,12100.0,False,60.0,,
2013,Saskatchewan,Prostate Cancer Surgery,,51.0,136.0,108.0,False,85.0,,
2013,Saskatchewan,Radiation Therapy,98.0,5.0,15.0,1029.0,True,10.0,,
2014,Alberta,Bladder Cancer Surgery,,29.0,64.0,488.0,False,35.0,,
2014,Alberta,Breast Cancer Surgery,,20.0,47.0,1169.0,False,27.0,,
2014,Alberta,CABG,,6.0,60.0,542.0,False,54.0,,
2014,Alberta,CT Scan,,12.0,44.0,67521.0,False,32.0,,
2014,Alberta,Cataract Surgery,71.0,73.0,202.0,11348.0,True,129.0,,
2014,Alberta,Colorectal Cancer Surgery,,24.0,56.0,518.0,False,32.0,,
2014,Alberta,Hip Fracture Repair,82.0,23.0,61.0,1373.0,True,38.0,,
2014,Alberta,Hip Fracture Repair/Emergency and Inpatient,75.0,30.0,69.0,1238.0,True,39.0,,
2014,Alberta,Hip Replacement,87.0,90.0,204.0,1890.0,True,114.0,,
2014,Alberta,Knee Replacement,81.0,99.0,238.0,2922.0,True,139.0,,
2014,Alberta,Lung Cancer Surgery,,35.0,68.0,259.0,False,33.0,,
2014,Alberta,MRI Scan,,60.0,214.0,61371.0,False,154.0,,
2014,Alberta,Prostate Cancer Surgery,,39.0,87.0,567.0,False,48.0,,
2014,Alberta,Radiation Therapy,97.0,7.0,23.0,3732.0,True,16.0,,
2014,British Columbia,Bladder Cancer Surgery,,22.0,53.0,1570.0,False,31.0,,
2014,British Columbia,Breast Cancer Surgery,,16.0,42.0,1825.0,False,26.0,,
2014,British Columbia,CABG,,7.0,116.0,968.0,False,109.0,,
2014,British Columbia,Cataract Surgery,70.0,60.0,212.0,25397.0,True,152.0,,
2014,British Columbia,Colorectal Cancer Surgery,,20.0,49.0,1211.0,False,29.0,,
2014,British Columbia,Hip Fracture Repair,89.0,25.0,49.0,2045.0,True,24.0,,
2014,British Columbia,Hip Replacement,67.0,126.0,310.0,2581.0,True,184.0,,
2014,British Columbia,Knee Replacement,57.0,160.0,341.0,3588.0,True,181.0,,
2014,British Columbia,Lung Cancer Surgery,,20.0,48.0,405.0,False,28.0,,
2014,British Columbia,Prostate Cancer Surgery,,29.0,74.0,423.0,False,45.0,,
2014,British Columbia,Radiation Therapy,95.0,7.0,22.0,6175.0,True,15.0,,
2014,Canada,Bladder Cancer Surgery,,23.7777311629468,56.99110589025,11918.0,False,33.2133747273032,,
2014,Canada,Breast Cancer Surgery,,19.5175138972607,42.0178822583886,14931.0,False,22.500368361127904,,
2014,Canada,CABG,,6.96804580716661,67.701699298116,7959.0,False,60.733653490949386,,
2014,Canada,Cataract Surgery,80.1234887429197,49.2377243086296,160.956963682231,168072.0,True,111.7192393736014,,
2014,Canada,Colorectal Cancer Surgery,,19.5622059592263,45.1982488238369,7652.0,False,25.636042864610598,,
2014,Canada,Hip Fracture Repair,84.0,24.0,59.0,10680.0,True,35.0,,
2014,Canada,Hip Replacement,82.14,88.74,237.24,17532.0,True,148.5,,
2014,Canada,Knee Replacement,78.02,100.67,258.89,28525.0,True,158.21999999999997,,
2014,Canada,Lung Cancer Surgery,,21.1726580949882,47.1537654159013,3811.0,False,25.981107320913097,,
2014,Canada,Prostate Cancer Surgery,,35.4646078163433,84.2126264006559,3659.0,False,48.748018584312604,,
2014,Canada,Radiation Therapy,97.76119509074539,7.45729800888596,18.3051834786901,42206.0,True,10.84788546980414,,
2014,Manitoba,Breast Cancer Surgery,,22.0,43.0,252.0,False,21.0,,
2014,Manitoba,CABG,,12.0,121.0,203.0,False,109.0,,
2014,Manitoba,CT Scan,,16.0,40.0,35046.0,False,24.0,,
2014,Manitoba,Cataract Surgery,63.0,78.0,205.0,4292.0,True,127.0,,
2014,Manitoba,Hip Fracture Repair,91.0,20.0,47.0,487.0,True,27.0,,
2014,Manitoba,Hip Replacement,71.0,104.0,248.0,660.0,True,144.0,,
2014,Manitoba,Knee Replacement,71.0,112.0,274.0,1058.0,True,162.0,,
2014,Manitoba,Lung Cancer Surgery,,20.0,35.0,147.0,False,15.0,,
2014,Manitoba,MRI Scan,,82.0,167.0,26505.0,False,85.0,,
2014,Manitoba,Radiation Therapy,100.0,7.0,21.0,1564.0,True,14.0,,
2014,New Brunswick,Bladder Cancer Surgery,,24.0,62.0,255.0,False,38.0,,
2014,New Brunswick,Breast Cancer Surgery,,20.0,42.0,386.0,False,22.0,,
2014,New Brunswick,CABG,,8.0,116.0,226.0,False,108.0,,
2014,New Brunswick,Cataract Surgery,86.0,43.0,137.0,5320.0,True,94.0,,
2014,New Brunswick,Colorectal Cancer Surgery,,15.0,45.0,238.0,False,30.0,,
2014,New Brunswick,Hip Fracture Repair,83.0,19.0,66.0,363.0,True,47.0,,
2014,New Brunswick,Hip Replacement,65.0,127.0,383.0,366.0,True,256.0,,
2014,New Brunswick,Knee Replacement,48.0,188.0,480.0,731.0,True,292.0,,
2014,New Brunswick,Lung Cancer Surgery,,18.0,52.0,85.0,False,34.0,,
2014,New Brunswick,Prostate Cancer Surgery,,36.0,69.0,71.0,False,33.0,,
2014,New Brunswick,Radiation Therapy,97.0,7.0,19.0,931.0,True,12.0,,
2014,Newfoundland and Labrador,Bladder Cancer Surgery,,26.0,46.0,123.0,False,20.0,,
2014,Newfoundland and Labrador,Breast Cancer Surgery,,14.0,27.0,223.0,False,13.0,,
2014,Newfoundland and Labrador,CABG,,8.0,111.0,155.0,False,103.0,,
2014,Newfoundland and Labrador,CT Scan,,,,31104.0,False,,,
2014,Newfoundland and Labrador,Cataract Surgery,96.0,39.0,95.0,1479.0,True,56.0,,
2014,Newfoundland and Labrador,Colorectal Cancer Surgery,,15.0,29.0,231.0,False,14.0,,
2014,Newfoundland and Labrador,Hip Fracture Repair,75.0,30.0,93.0,188.0,True,63.0,,
2014,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,84.0,27.0,52.0,227.0,True,25.0,,
2014,Newfoundland and Labrador,Hip Replacement,96.0,86.0,161.0,248.0,True,75.0,,
2014,Newfoundland and Labrador,Knee Replacement,92.0,98.0,176.0,402.0,True,78.0,,
2014,Newfoundland and Labrador,MRI Scan,,,,9049.0,False,,,
2014,Newfoundland and Labrador,Prostate Cancer Surgery,,32.0,64.0,62.0,False,32.0,,
2014,Newfoundland and Labrador,Radiation Therapy,98.0,14.0,23.0,368.0,True,9.0,,
2014,Nova Scotia,Bladder Cancer Surgery,,35.0,91.0,356.0,False,56.0,,
2014,Nova Scotia,Breast Cancer Surgery,,16.0,36.0,495.0,False,20.0,,
2014,Nova Scotia,CABG,,6.0,61.0,155.0,False,55.0,,
2014,Nova Scotia,CT Scan,,21.0,63.0,33221.0,False,42.0,,
2014,Nova Scotia,Cataract Surgery,65.0,85.0,206.0,3865.0,True,121.0,,
2014,Nova Scotia,Colorectal Cancer Surgery,,24.0,60.0,282.0,False,36.0,,
2014,Nova Scotia,Hip Fracture Repair,76.0,26.0,68.0,388.0,True,42.0,,
2014,Nova Scotia,Hip Replacement,51.0,179.0,569.0,532.0,True,390.0,,
2014,Nova Scotia,Knee Replacement,37.0,251.0,734.0,922.0,True,483.0,,
2014,Nova Scotia,Lung Cancer Surgery,,34.0,63.0,119.0,False,29.0,,
2014,Nova Scotia,MRI Scan,,58.0,169.0,10427.0,False,111.0,,
2014,Nova Scotia,Prostate Cancer Surgery,,48.0,104.0,74.0,False,56.0,,
2014,Nova Scotia,Radiation Therapy,88.0,14.0,31.0,1370.0,True,17.0,,
2014,Ontario,Bladder Cancer Surgery,,22.0,57.0,6157.0,False,35.0,,
2014,Ontario,Breast Cancer Surgery,,16.0,33.0,6019.0,False,17.0,,
2014,Ontario,CABG,,7.0,48.0,2947.0,False,41.0,,
2014,Ontario,CT Scan,,7.0,30.0,375480.0,False,23.0,,
2014,Ontario,Cataract Surgery,81.0,50.0,157.0,65160.0,True,107.0,,
2014,Ontario,Colorectal Cancer Surgery,,18.0,39.0,2672.0,False,21.0,,
2014,Ontario,Hip Fracture Repair,84.0,24.0,61.0,5467.0,True,37.0,,
2014,Ontario,Hip Fracture Repair/Emergency and Inpatient,77.0,29.0,66.0,4948.0,True,37.0,,
2014,Ontario,Hip Replacement,88.0,71.0,202.0,7323.0,True,131.0,,
2014,Ontario,Knee Replacement,86.0,75.0,209.0,12480.0,True,134.0,,
2014,Ontario,Lung Cancer Surgery,,18.0,34.0,1476.0,False,16.0,,
2014,Ontario,MRI Scan,,29.0,73.0,299918.0,False,44.0,,
2014,Ontario,Prostate Cancer Surgery,,36.0,85.0,1472.0,False,49.0,,
2014,Ontario,Radiation Therapy,99.0,7.0,14.0,14917.0,True,7.0,,
2014,Prince Edward Island,Bladder Cancer Surgery,,26.0,62.0,28.0,False,36.0,,
2014,Prince Edward Island,Breast Cancer Surgery,,22.0,40.0,64.0,False,18.0,,
2014,Prince Edward Island,CT Scan,,23.0,46.0,2867.0,False,23.0,,
2014,Prince Edward Island,Cataract Surgery,46.1,118.4,190.4,532.0,True,72.0,,
2014,Prince Edward Island,Colorectal Cancer Surgery,,28.0,54.0,31.0,False,26.0,,
2014,Prince Edward Island,Hip Fracture Repair,63.0,41.0,63.0,24.0,True,22.0,,
2014,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,77.0,28.0,60.0,86.0,True,32.0,,
2014,Prince Edward Island,Hip Replacement,81.0,56.0,228.0,101.0,True,172.0,,
2014,Prince Edward Island,Knee Replacement,70.0,126.0,300.0,153.0,True,174.0,,
2014,Prince Edward Island,MRI Scan,,71.0,172.0,1857.0,False,101.0,,
2014,Prince Edward Island,Prostate Cancer Surgery,,27.0,94.0,10.0,False,67.0,,
2014,Prince Edward Island,Radiation Therapy,90.0,14.0,28.0,247.0,True,14.0,,
2014,Quebec,Bladder Cancer Surgery,,27.0,56.0,2718.0,False,29.0,,
2014,Quebec,Breast Cancer Surgery,,27.0,56.0,4142.0,False,29.0,,
2014,Quebec,CABG,,,,2545.0,False,,,
2014,Quebec,Cataract Surgery,88.0,32.0,129.0,46829.0,True,97.0,,
2014,Quebec,Colorectal Cancer Surgery,,21.0,49.0,2206.0,False,28.0,,
2014,Quebec,Hip Replacement,84.0,83.0,229.0,3093.0,True,146.0,,
2014,Quebec,Knee Replacement,81.0,88.0,237.0,4852.0,True,149.0,,
2014,Quebec,Lung Cancer Surgery,,22.0,59.0,1245.0,False,37.0,,
2014,Quebec,Prostate Cancer Surgery,,34.0,85.0,901.0,False,51.0,,
2014,Quebec,Radiation Therapy,99.0,,,11821.0,True,,,
2014,Saskatchewan,Bladder Cancer Surgery,,15.0,27.0,223.0,False,12.0,,
2014,Saskatchewan,Breast Cancer Surgery,,14.0,33.0,356.0,False,19.0,,
2014,Saskatchewan,CABG,,3.0,13.0,218.0,False,10.0,,
2014,Saskatchewan,Cataract Surgery,88.0,40.0,119.0,3850.0,True,79.0,,
2014,Saskatchewan,Colorectal Cancer Surgery,,15.0,35.0,263.0,False,20.0,,
2014,Saskatchewan,Hip Fracture Repair,79.0,24.0,68.0,345.0,True,44.0,,
2014,Saskatchewan,Hip Replacement,93.0,63.0,158.0,738.0,True,95.0,,
2014,Saskatchewan,Knee Replacement,89.0,70.0,193.0,1417.0,True,123.0,,
2014,Saskatchewan,Lung Cancer Surgery,,14.0,26.0,75.0,False,12.0,,
2014,Saskatchewan,Prostate Cancer Surgery,,43.0,105.0,79.0,False,62.0,,
2014,Saskatchewan,Radiation Therapy,97.0,7.0,16.0,1081.0,True,9.0,,
2015,Alberta,Bladder Cancer Surgery,,28.0,70.0,542.0,False,42.0,,
2015,Alberta,Breast Cancer Surgery,,20.0,50.0,1240.0,False,30.0,,
2015,Alberta,CABG,,6.0,41.0,540.0,False,35.0,,
2015,Alberta,CT Scan,,17.0,56.0,68400.0,False,39.0,,
2015,Alberta,Cataract Surgery,64.0,87.0,224.0,11145.0,True,137.0,,
2015,Alberta,Colorectal Cancer Surgery,,27.0,70.0,495.0,False,43.0,,
2015,Alberta,Hip Fracture Repair,86.0,22.0,59.0,1359.0,True,37.0,,
2015,Alberta,Hip Fracture Repair/Emergency and Inpatient,79.0,27.0,65.0,1201.0,True,38.0,,
2015,Alberta,Hip Replacement,83.0,93.0,209.0,1895.0,True,116.0,,
2015,Alberta,Knee Replacement,79.0,106.0,237.0,3108.0,True,131.0,,
2015,Alberta,Lung Cancer Surgery,,31.0,62.0,296.0,False,31.0,,
2015,Alberta,MRI Scan,,90.0,172.0,60651.0,False,82.0,,
2015,Alberta,Prostate Cancer Surgery,,43.0,109.0,546.0,False,66.0,,
2015,Alberta,Radiation Therapy,98.0,7.0,20.0,3897.0,True,13.0,,
2015,British Columbia,Bladder Cancer Surgery,,22.0,50.0,1648.0,False,28.0,,
2015,British Columbia,Breast Cancer Surgery,,16.0,43.0,1795.0,False,27.0,,
2015,British Columbia,CABG,,6.0,69.0,1021.0,False,63.0,,
2015,British Columbia,Cataract Surgery,64.0,72.0,249.0,26757.0,True,177.0,,
2015,British Columbia,Colorectal Cancer Surgery,,21.0,56.0,1136.0,False,35.0,,
2015,British Columbia,Hip Fracture Repair,91.0,24.0,47.0,2206.0,True,23.0,,
2015,British Columbia,Hip Replacement,61.0,140.0,359.0,2589.0,True,219.0,,
2015,British Columbia,Knee Replacement,47.0,197.0,382.0,3800.0,True,185.0,,
2015,British Columbia,Lung Cancer Surgery,,18.0,49.0,339.0,False,31.0,,
